Season,Teams,Pitcher,IP,H,R,ER,BB,K,HR,ERA
2016,CIN,M. Magill,4,5,3,3,5,1,1,6.75
2016,LAD,C. Kershaw,171,121,44,40,15,201,10,2.11
2016,LAD,L. Coleman,35,45,27,25,24,45,5,6.43
2016,LAD,Y. Garcia,7,9,3,3,1,4,0,3.86
2016,LAD,S. Kazmir,133,133,71,69,52,134,21,4.67
2016,LAD,P. Baez,67,58,33,27,26,88,12,3.63
2016,LAD,C. Hatcher,36,40,26,25,21,43,8,6.25
2016,LAD,K. Jansen,75,40,18,18,16,123,5,2.16
2016,LAD,K. Maeda,181,162,80,76,57,191,21,3.78
2016,LAD,J.P. Howell,41,56,23,23,15,44,4,5.05
2016,LAD,J. Blanton,77,63,30,29,29,88,10,3.39
2016,LAD,A. Wood,62,58,30,25,20,67,5,3.63
2016,LAD,R. Stripling,100,102,51,48,31,76,10,4.32
2016,LAD,A. Liberatore,32,34,16,16,17,47,2,4.50
2016,LAD,L. Avilan,17,16,8,7,11,31,0,3.71
2016,LAD,M. Bolsinger,25,33,21,21,9,25,7,7.56
2016,LAD,C. Tsao,1,1,1,1,3,0,0,9.00
2016,LAD,J. Urias,80,86,36,33,35,89,6,3.71
2016,LAD,C. Fien,23,24,12,12,7,23,8,4.70
2016,LAD,N. Tepesch,4,7,5,5,0,3,1,11.25
2016,LAD,B. Stewart,28,33,18,18,12,25,7,5.79
2016,LAD,B. Norris,40,48,33,31,21,42,8,6.97
2016,LAD,B. McCarthy,38,29,24,22,26,44,2,5.21
2016,LAD,H. Ryu,4,8,6,6,2,4,1,13.50
2016,LAD,C. Frias,4,2,0,0,1,3,0,0.00
2016,LAD,G. Dayton,23,20,10,9,8,45,5,3.52
2016,LAD,J. Chavez,23,28,14,12,8,21,3,4.70
2016,LAD,J. Fields,18,21,8,6,9,26,2,3.00
2016,LAD,J. Ravin,8,2,1,1,4,13,1,1.12
2016,LAD,B. Anderson,11,25,15,15,4,5,4,12.27
2016,LAD,R. Hill,46,33,12,12,11,58,3,2.35
2016,LAD,J. De Leon,16,19,17,12,7,15,5,6.75
2016,SD,T. Ross,5,9,8,7,1,5,0,12.60
2016,SD,R. Buchter,58,34,20,20,33,78,4,3.10
2016,SD,L. Perdomo,144,191,101,95,48,109,23,5.94
2016,SD,C. Rea,97,101,63,55,44,76,12,5.10
2016,SD,K. Quackenbush,54,56,29,28,24,42,8,4.67
2016,SD,J. Shields,72,74,36,35,29,62,9,4.38
2016,SD,B. Maurer,68,67,39,36,24,75,7,4.76
2016,SD,F. Rodney,28,13,2,1,13,35,0,0.32
2016,SD,A. Cashner,77,80,47,42,30,67,13,4.91
2016,SD,C. Villanueva,68,90,51,50,14,63,18,6.62
2016,SD,R. Erlin,15,12,7,7,3,13,3,4.20
2016,SD,D. Pomeranz,101,67,30,28,41,115,8,2.50
2016,SD,B. Hand,78,67,33,30,40,116,8,3.46
2016,SD,L. Campos,23,22,23,19,17,27,3,7.43
2016,SD,C. Vargas,33,41,19,19,15,28,5,5.18
2016,SD,M. Kirkman,1,6,4,4,0,0,0,36.00
2016,SD,C. Friedrich,126,131,74,69,52,100,13,4.93
2016,SD,T. Guerrero,2,3,1,1,1,0,0,4.50
2016,SD,K. Hessler,17,19,7,7,11,9,2,3.71
2016,SD,M. Thornton,16,22,12,11,6,9,2,6.19
2016,SD,C. Bethancourt,1,1,0,0,3,1,0,0.00
2016,SD,A. Amarista,0,0,0,0,0,0,0,0
2016,SD,E. Johnson,19,32,20,20,5,10,9,9.47
2016,SD,J. Dominguez,31,34,23,20,17,20,5,5.81
2016,SD,P. Clemens,59,61,32,25,23,47,9,3.81
2016,SD,B. Baumann,7,7,4,4,4,10,0,5.14
2016,SD,E. Jackson,72,79,49,48,35,54,12,6.00
2016,SD,J. Cosart,35,42,27,25,23,27,4,6.43
2016,SD,C. Richard,52,58,21,15,24,34,4,2.60
2016,SD,B. Morrow,13,19,4,3,3,8,2,2.08
2016,SD,J. Smith,4,5,2,2,1,3,1,4.50
2016,SD,J. Torres,2,3,0,0,2,3,0,0.00
2016,COL,J. De La Rosa,131,157,93,82,63,108,23,5.63
2016,COL,J. Miller,37,50,27,27,20,45,6,6.57
2016,COL,B. Logan,32,27,23,19,20,57,4,5.34
2016,COL,C. Qualls,25,43,22,19,9,22,5,6.84
2016,COL,M. Castro,11,18,10,10,5,12,3,8.18
2016,COL,C. Bettis,181,204,107,99,59,138,22,4.92
2016,COL,C. Bergman,22,39,24,23,6,22,7,9.41
2016,COL,J. Gurka,8,16,10,10,2,7,1,11.25
2016,COL,T. Chatwood,155,147,75,68,70,117,15,3.95
2016,COL,J. McGee,38,56,25,24,16,38,9,5.68
2016,COL,J. Lyles,52,69,46,38,28,32,4,6.58
2016,COL,C. Rusin,79,82,36,35,23,69,5,3.99
2016,COL,D. Hale,1,4,3,3,2,1,1,27.00
2016,COL,J. Gray,165,153,92,86,59,185,18,4.69
2016,COL,G. Germen,33,41,25,24,25,32,5,6.55
2016,COL,C. Estevez,48,50,32,32,28,59,6,6.00
2016,COL,S. Oberg,23,26,15,15,11,20,3,5.87
2016,COL,E. Butler,61,87,57,51,21,47,13,7.52
2016,COL,J. Motte,19,28,15,13,8,24,6,6.16
2016,COL,T. Anderson,111,119,50,45,28,99,12,3.65
2016,COL,Y. Flande,3,8,6,5,3,0,0,15.00
2016,COL,A. Ottavino,22,18,9,8,7,35,3,3.27
2016,COL,M. Carasiti,13,25,17,16,11,17,1,11.08
2016,COL,J. Hoffman,30,37,29,17,17,22,7,5.10
2016,COL,G. Marquez,20,28,12,12,6,15,2,5.40
2016,ARI,Z. Greinke,156,161,80,77,41,134,23,4.44
2016,ARI,J. Barrett,48,47,25,23,28,56,6,4.31
2016,ARI,R. Delgado,63,77,39,37,36,68,8,5.29
2016,ARI,A. Chafin,17,22,18,17,11,28,1,9.00
2016,ARI,S. Bracho,21,31,22,20,10,17,7,8.57
2016,ARI,S. Miller,98,127,72,69,42,70,14,6.34
2016,ARI,T. Clippard,35,34,18,18,15,46,7,4.63
2016,ARI,D. Hudson,54,65,40,35,22,58,6,5.83
2016,ARI,P. Corbin,149,177,109,89,66,131,24,5.38
2016,ARI,B. Ziegler,36,41,13,12,15,27,1,3.00
2016,ARI,R. De La Rosa,48,43,26,24,20,54,8,4.50
2016,ARI,K. Drabek,2,1,1,1,4,2,0,4.50
2016,ARI,R. Ray,169,185,105,95,71,218,24,5.06
2016,ARI,M. Buschmann,4,2,1,1,1,3,1,2.25
2016,ARI,E. Marshall,13,28,18,15,8,9,2,10.38
2016,ARI,A. Bradley,138,154,84,79,67,143,16,5.15
2016,ARI,T. Wagner,10,9,3,2,2,7,0,1.80
2016,ARI,E. Burgos,36,38,27,26,23,43,5,6.50
2016,ARI,D. Leone,22,45,21,19,12,23,7,7.77
2016,ARI,K. Hessler,3,5,3,3,2,2,0,9.00
2016,ARI,Z. Curtis,9,13,10,10,13,10,2,10.00
2016,ARI,J. Collmenter,21,21,12,12,11,17,4,5.14
2016,ARI,E. Escobar,19,33,21,19,12,17,4,9.00
2016,ARI,Z. Godley,70,86,54,53,25,60,13,6.81
2016,ARI,B. Shipley,68,80,43,41,28,43,14,5.43
2016,ARI,A. Loewen,4,7,10,10,6,3,1,22.50
2016,ARI,S. Hathaway,9,18,8,8,6,15,1,8.00
2016,ARI,V. Campos,5,4,3,2,2,4,2,3.60
2016,ARI,M. Koch,18,9,4,4,4,10,1,2.00
2016,CHC,J. Arrieta,217,155,81,77,83,215,19,3.19
2016,CHC,J. Grimm,45,53,30,30,24,68,5,6.00
2016,CHC,T. Wood,49,50,26,22,29,54,9,4.04
2016,CHC,J. Lester,233,181,66,63,58,227,24,2.43
2016,CHC,T. Cahill,58,49,22,20,35,66,7,3.10
2016,CHC,P. Strop,45,31,18,17,17,63,4,3.40
2016,CHC,J. Lackey,199,160,82,77,59,192,24,3.48
2016,CHC,H. Rondon,51,50,23,23,9,63,9,4.06
2016,CHC,J. Hammel,163,148,77,71,53,144,25,3.92
2016,CHC,K. Hendricks,215,167,61,52,53,196,17,2.18
2016,CHC,A. Warren,30,31,24,23,19,27,7,6.90
2016,CHC,N. Ramirez,6,5,4,4,8,10,1,6.00
2016,CHC,C. Richard,11,23,14,10,7,7,0,8.18
2016,CHC,S. Patton,19,20,16,13,14,22,3,6.16
2016,CHC,G. Concepcion,1,2,1,1,1,2,0,9.00
2016,CHC,C. Edwards Jr.,35,20,17,17,18,56,4,4.37
2016,CHC,J. Peralta,2,6,5,4,1,5,2,18.00
2016,CHC,M. Montero,1,4,1,1,0,0,0,9.00
2016,CHC,M. Montgomery,49,44,20,17,27,49,5,3.12
2016,CHC,J. Nathan,3,2,0,0,2,5,0,0.00
2016,CHC,A. Chapman,38,23,10,9,16,67,1,2.13
2016,CHC,B. Matusz,3,6,6,6,2,2,3,18.00
2016,CHC,J. Smith,12,11,4,4,5,15,4,3.00
2016,CHC,F. Pena,6,5,4,4,3,13,1,6.00
2016,CHC,R. Zastryzny,14,12,3,2,5,17,0,1.29
2016,CHC,J. Buchanan,6,3,1,1,1,4,1,1.50
2016,LAA,G. Richards,33,31,16,9,15,34,2,2.45
2016,LAA,F. Salas,49,52,28,28,19,45,9,5.14
2016,LAA,C. Bedrosian,34,30,7,5,14,51,1,1.32
2016,LAA,M. Morin,45,53,31,27,15,50,6,5.40
2016,LAA,C. Rasmus,21,25,16,16,16,17,4,6.86
2016,LAA,A. Heaney,6,7,4,4,0,7,2,6.00
2016,LAA,J. Alvarez,47,71,29,22,16,52,4,4.21
2016,LAA,J. Smith,35,36,16,16,13,25,4,4.11
2016,LAA,H. Street,19,31,16,16,12,14,5,7.58
2016,LAA,H. Santiago,117,104,61,57,57,107,20,4.38
2016,LAA,M. Shoemaker,157,166,71,69,30,143,18,3.96
2016,LAA,A.J. Achter,35,43,13,13,12,14,7,3.34
2016,LAA,J. Weaver,174,209,106,100,51,103,37,5.17
2016,LAA,N. Tropeano,66,70,27,27,31,68,14,3.68
2016,LAA,G. Mahle,13,23,13,11,10,14,4,7.62
2016,LAA,J. Guerra,6,5,4,4,7,4,1,6.00
2016,LAA,J. Chacin,114,124,64,61,47,92,10,4.82
2016,LAA,D. Guerra,46,52,23,19,7,36,6,3.72
2016,LAA,D. Huff,4,13,10,7,2,3,4,15.75
2016,LAA,A. Alburquerque,2,2,3,1,2,1,1,4.50
2016,LAA,T. Lincecum,36,68,41,39,23,32,11,9.75
2016,LAA,J. Ramirez,42,42,17,15,13,31,5,3.21
2016,LAA,T. Skaggs,54,59,26,26,24,57,7,4.33
2016,LAA,R. Nolasco,72,63,27,26,15,51,8,3.25
2016,LAA,J. Valdez,21,17,11,11,16,23,4,4.71
2016,LAA,B. Oberholtzer,18,27,19,19,9,16,7,9.50
2016,LAA,C. Ege,6,8,1,1,3,9,1,1.50
2016,LAA,A. Bailey,11,9,3,3,2,8,1,2.45
2016,LAA,A. Meyer,21,17,11,11,13,24,2,4.71
2016,LAA,D. Wright,26,32,16,16,6,15,5,5.54
2016,CHW,C. Sale,225,190,88,84,45,233,27,3.36
2016,CHW,J. Petricka,6,8,5,4,8,7,1,6.00
2016,CHW,Z. Duke,31,31,11,11,16,43,2,3.19
2016,CHW,N. Jones,60,49,21,18,16,81,7,2.70
2016,CHW,D. Robertson,60,54,24,24,32,79,6,3.60
2016,CHW,J. Quintana,203,192,76,74,50,181,22,3.28
2016,CHW,M. Albers,43,68,45,36,19,31,10,7.53
2016,CHW,C. Rodon,161,176,82,74,54,168,23,4.14
2016,CHW,M. Latos,59,63,33,31,25,32,10,4.73
2016,CHW,Z. Putnam,24,25,7,7,11,30,2,2.62
2016,CHW,J. Danks,22,28,20,18,11,16,5,7.36
2016,CHW,D. Jennings,50,60,18,14,29,49,1,2.52
2016,CHW,M. Gonzalez,130,132,61,56,35,95,11,3.88
2016,CHW,D. Webb,1,2,0,0,1,3,0,0.00
2016,CHW,T. Kahnle,27,23,9,9,21,27,3,3.00
2016,CHW,E. Johnson,11,14,9,9,6,11,5,7.36
2016,CHW,S. Carroll,2,2,3,3,1,2,0,13.50
2016,CHW,M. Purke,15,20,12,11,12,15,0,6.60
2016,CHW,J. Shields,118,143,89,86,59,83,31,6.56
2016,CHW,J. Shuck,1,1,1,1,0,0,0,9.00
2016,CHW,T. Danish,0,6,2,2,3,0,0,0
2016,CHW,M. Ynoa,27,20,11,10,17,30,0,3.33
2016,CHW,C. Beck,20,31,18,18,17,20,3,8.10
2016,CHW,J. Turner,21,33,27,18,16,18,5,7.71
2016,CHW,C. Fulmer,9,12,11,11,7,10,2,11.00
2016,CHW,A. Ranaudo,26,34,26,26,12,16,9,9.00
2016,CHW,J. Minaya,9,10,6,5,5,6,0,5.00
2016,CHW,B. Smith,4,7,3,3,0,1,1,6.75
2016,OAK,R. Hill,74,55,22,19,28,90,2,2.31
2016,OAK,F. Rodriguez Jr.,36,30,19,19,17,37,3,4.75
2016,OAK,R. Dull,61,50,23,20,15,72,10,2.95
2016,OAK,J. Axford,58,65,30,29,30,60,6,4.50
2016,OAK,R. Madson,60,62,27,26,20,49,7,3.90
2016,OAK,S. Doolittle,33,33,14,14,8,45,6,3.82
2016,OAK,C. Bassitt,27,35,20,19,14,23,5,6.33
2016,OAK,M. Rzepczynski,24,38,14,12,24,37,1,4.50
2016,OAK,L. Hendriks,54,69,31,27,14,71,6,4.50
2016,OAK,S. Gray,114,133,80,74,42,94,18,5.84
2016,OAK,K. Graveman,180,196,87,85,47,108,22,4.25
2016,OAK,E. Surkamp,35,55,32,30,21,22,8,7.71
2016,OAK,A. Triggs,52,50,25,22,12,53,3,3.81
2016,OAK,S. Manaea,141,135,65,62,37,124,20,3.96
2016,OAK,J. Hahn,43,57,32,31,19,23,8,6.49
2016,OAK,J.B. Wendelken,12,18,15,14,9,12,3,10.50
2016,OAK,J. Phegley,0,0,0,0,0,1,0,0
2016,OAK,D. Coulombe,43,37,24,24,17,54,6,5.02
2016,OAK,Z. Neal,67,72,35,33,6,27,9,4.43
2016,OAK,T. Ladendorf,1,1,0,0,1,0,0,0.00
2016,OAK,D. Mengden,68,83,54,52,33,71,9,6.88
2016,OAK,D. Overton,23,48,31,31,7,17,12,12.13
2016,OAK,P. Schuster,6,9,8,8,6,6,0,12.00
2016,OAK,C. Smith,22,14,9,8,13,29,2,3.27
2016,OAK,R. Detwiler,42,56,31,30,15,23,4,6.43
2016,OAK,R. Alcantara,21,31,18,18,4,14,9,7.71
2016,OAK,J. Cotton,28,20,10,7,4,23,4,2.25
2016,HOU,D. Keuchel,165,168,88,85,48,144,20,4.64
2016,HOU,K. Giles,61,60,32,30,25,102,8,4.43
2016,HOU,L. Gregerson,55,38,23,21,18,67,5,3.44
2016,HOU,C. McHugh,179,206,92,89,54,177,25,4.47
2016,HOU,M. Feliz,58,55,33,32,22,95,10,4.97
2016,HOU,T. Sipp,34,52,26,24,18,40,12,6.35
2016,HOU,J. Fields,14,23,14,12,3,20,2,7.71
2016,HOU,P. Neshek,36,33,17,16,11,43,6,4.00
2016,HOU,M. Fiers,163,187,89,84,42,134,26,4.64
2016,HOU,W. Harris,59,52,17,16,15,69,3,2.44
2016,HOU,S. Feldman,59,64,27,20,13,42,8,3.05
2016,HOU,C. Devenski,102,79,26,26,20,104,4,2.29
2016,HOU,D. Fister,175,195,98,93,62,115,24,4.78
2016,HOU,E. Kratz,1,3,2,1,0,0,0,9.00
2016,HOU,L. McCullers Jr.,78,80,29,29,45,106,5,3.35
2016,HOU,J. Musgrove,60,59,28,28,16,55,9,4.20
2016,HOU,J. Hoyt,17,16,12,11,9,28,5,5.82
2016,HOU,J. Gustave,12,13,6,6,4,16,2,4.50
2016,HOU,K. Chapman,5,15,8,8,4,6,0,14.40
2016,HOU,T. White,1,1,1,1,0,0,1,9.00
2016,HOU,B. Peacock,30,21,15,13,14,28,6,3.90
2016,HOU,B. Rodgers,7,15,14,14,7,3,0,18.00
2016,HOU,D. Paulino,7,6,4,4,3,2,0,5.14
2016,NYY,M. Tanaka,196,179,75,68,36,165,22,3.12
2016,NYY,C. Shreve,27,29,19,19,13,33,8,6.33
2016,NYY,D. Betances,66,54,31,25,28,126,5,3.41
2016,NYY,J. Barbato,11,13,11,11,5,15,2,9.00
2016,NYY,M. Pineda,178,191,103,99,53,215,27,5.01
2016,NYY,I. Nova,94,107,54,53,25,75,19,5.07
2016,NYY,N. Eovaldi,128,126,69,69,42,101,25,4.85
2016,NYY,K. Yates,36,42,24,24,20,54,5,6.00
2016,NYY,A. Miller,44,28,8,7,7,77,5,1.43
2016,NYY,L. Severino,67,78,48,46,25,66,11,6.18
2016,NYY,L. Cessa,68,64,36,34,14,46,16,4.50
2016,NYY,C. Sabathia,175,172,83,78,65,152,22,4.01
2016,NYY,T. Olson,2,3,2,2,2,0,0,9.00
2016,NYY,B. Pinder,1,3,2,2,1,1,0,18.00
2016,NYY,N. Goody,25,30,15,15,12,34,7,5.40
2016,NYY,P. Coke,5,7,5,4,4,1,1,7.20
2016,NYY,A. Chapman,30,20,8,7,8,44,2,2.10
2016,NYY,C. Green,43,49,26,24,15,52,12,5.02
2016,NYY,C. Mullee,3,0,1,1,4,4,0,3.00
2016,NYY,R. Bleier,18,21,6,5,4,13,0,2.50
2016,NYY,A. Swarzak,27,31,22,22,7,31,11,7.33
2016,NYY,A. Warren,26,28,13,11,10,26,4,3.81
2016,NYY,T. Clippard,21,20,9,7,11,26,3,3.00
2016,NYY,T. Layne,11,10,6,6,7,13,2,4.91
2016,NYY,B. Parker,13,19,12,12,9,15,2,8.31
2016,NYY,B. Heller,6,11,5,5,4,6,3,7.50
2016,NYY,J. Holder,6,8,5,5,4,5,1,7.50
2016,NYY,J. Pazos,1,7,5,5,1,3,2,45.00
2016,NYY,B. Mitchell,24,26,13,9,12,11,1,3.38
2016,BOS,D. Price,229,233,111,107,52,231,31,4.21
2016,BOS,J. Tazawa,44,47,23,23,14,54,9,4.70
2016,BOS,K. Uehara,46,35,18,18,11,64,8,3.52
2016,BOS,C. Kimbrel,49,28,22,20,30,86,4,3.67
2016,BOS,C. Buchholz,139,136,82,76,56,97,21,4.92
2016,BOS,N. Ramirez,10,16,9,9,8,15,4,8.10
2016,BOS,R. Ross Jr.,43,47,21,20,23,57,2,4.19
2016,BOS,M. Barnes,56,65,33,30,31,72,6,4.82
2016,BOS,J. Kelly,39,44,23,23,24,51,5,5.31
2016,BOS,R. Porcello,223,199,90,83,32,195,26,3.35
2016,BOS,S. Wright,154,138,74,58,57,127,12,3.39
2016,BOS,T. Layne,23,27,12,12,14,25,1,4.70
2016,BOS,H. Hembree,44,51,23,15,17,47,6,3.07
2016,BOS,W. Cuevas,4,5,2,2,6,3,0,4.50
2016,BOS,R. Elias,7,15,11,11,5,3,2,14.14
2016,BOS,H. Owens,21,23,17,17,20,21,5,7.29
2016,BOS,P. Light,2,7,8,7,1,2,2,31.50
2016,BOS,C. Smith,2,2,1,0,1,2,0,0.00
2016,BOS,S. O'Sullivan,21,30,17,16,6,13,3,6.86
2016,BOS,E. Rodriguez,103,99,58,56,40,100,16,4.89
2016,BOS,R. LaMarre,1,2,0,0,0,0,0,0.00
2016,BOS,B. Ziegler,25,26,8,5,12,32,1,1.80
2016,BOS,D. Pomeranz,69,74,37,37,26,78,15,4.83
2016,BOS,F. Abad,10,13,9,9,8,12,2,8.10
2016,BOS,R. Scott,4,6,0,0,2,5,0,0.00
2016,CLE,C. Kluber,246,198,89,82,65,262,25,3.00
2016,CLE,J. Manship,34,43,20,15,23,38,7,3.97
2016,CLE,R. Detwiler,2,3,3,3,4,3,1,13.50
2016,CLE,J. Chamberlain,17,12,6,5,11,18,1,2.65
2016,CLE,T. Bauer,196,197,104,98,74,185,23,4.50
2016,CLE,C. Carrasco,141,134,64,54,34,150,21,3.45
2016,CLE,Z. McAllister,48,57,24,23,24,56,6,4.31
2016,CLE,B. Shaw,62,70,33,29,33,81,9,4.21
2016,CLE,C. Allen,75,49,23,19,32,111,8,2.28
2016,CLE,D. Salazar,135,122,61,59,65,165,16,3.93
2016,CLE,D. Otero,65,60,16,14,10,59,4,1.94
2016,CLE,C. Anderson,57,85,45,45,13,54,13,7.11
2016,CLE,J. Tomlin,184,202,106,94,25,129,37,4.60
2016,CLE,K. Crockett,10,16,9,9,7,17,0,8.10
2016,CLE,T. Hunter,17,21,10,9,5,17,1,4.76
2016,CLE,M. Clevinger,56,53,34,34,34,53,9,5.46
2016,CLE,A. Adams,15,27,22,20,7,17,5,12.00
2016,CLE,R. Merritt,14,8,2,2,0,9,0,1.29
2016,CLE,S. Armstrong,8,9,3,3,5,7,1,3.38
2016,CLE,T. Gorzelanny,1,4,7,7,5,4,1,63.00
2016,CLE,S. Morimando,4,9,6,6,5,5,2,13.50
2016,CLE,C. Gimenez,3,4,4,4,0,0,1,12.00
2016,CLE,T. House,1,6,1,1,0,2,0,9.00
2016,CLE,J. Colon,7,12,9,8,7,10,2,10.29
2016,CLE,A. Miller,41,26,8,8,7,76,5,1.76
2016,CLE,P. Garner,7,12,6,5,5,12,0,6.43
2016,CLE,A. Plutko,3,5,3,3,2,3,1,9.00
2016,DET,J. Verlander,231,174,81,77,59,263,30,3.00
2016,DET,J. Wilson,52,65,32,30,17,65,6,5.19
2016,DET,M. Lowe,42,60,46,44,22,49,14,9.43
2016,DET,F. Rodriguez,55,48,25,22,21,53,6,3.60
2016,DET,D. VerHagen,16,28,15,15,7,10,3,8.44
2016,DET,S. Greene,56,58,39,39,23,60,3,6.27
2016,DET,A. Sanchez,150,171,108,100,53,135,30,6.00
2016,DET,L. Kensing,4,8,1,1,2,1,0,2.25
2016,DET,J. Zimmermann,102,118,63,57,26,66,14,5.03
2016,DET,K. Ryan,46,49,21,19,16,36,2,3.72
2016,DET,M. Pelfrey,114,160,76,67,46,56,15,5.29
2016,DET,B. Farmer,27,25,15,15,20,27,4,5.00
2016,DET,A. Wilson,63,68,26,24,21,50,5,3.43
2016,DET,B. Hardy,22,25,11,10,12,20,2,4.09
2016,DET,M. Boyd,99,102,54,50,29,86,18,4.55
2016,DET,M. Fulmer,155,136,57,54,42,132,16,3.14
2016,DET,D. Norris,67,75,30,26,22,71,10,3.49
2016,DET,W. Saupold,8,17,8,8,3,10,0,9.00
2016,DET,B. Parnell,4,7,4,4,5,4,1,9.00
2016,DET,A. Romine,0,0,0,0,2,0,0,0
2016,DET,B. Rondon,32,23,12,12,12,47,5,3.38
2016,DET,D. Molleken,7,12,4,4,5,8,0,5.14
2016,DET,J. Mantiply,2,7,5,5,2,2,1,22.50
2016,MIA,W. Chen,120,134,69,68,24,100,22,5.10
2016,MIA,E. Jackson,10,13,7,7,6,7,2,6.30
2016,MIA,D. McGowan,62,49,26,21,33,63,7,3.05
2016,MIA,D. Phelps,82,61,23,22,38,114,6,2.41
2016,MIA,B. Morris,12,15,7,6,10,13,4,4.50
2016,MIA,A. Ramos,61,52,21,20,35,73,1,2.95
2016,MIA,C. Breslow,11,21,9,7,4,7,1,5.73
2016,MIA,J. Fernandez,180,149,63,58,55,253,13,2.90
2016,MIA,C. Narveson,7,10,8,8,2,6,3,10.29
2016,MIA,A. Conley,128,125,59,57,62,124,13,4.01
2016,MIA,T. Koehler,174,176,93,85,83,147,22,4.40
2016,MIA,J. Cosart,18,19,14,13,16,11,0,6.50
2016,MIA,K. Barraclough,68,45,24,23,44,113,1,3.04
2016,MIA,N. Wittgren,44,50,18,18,10,42,6,3.68
2016,MIA,J. Urena,80,91,59,57,29,58,11,6.41
2016,MIA,C. Ege,2,8,4,4,2,2,1,18.00
2016,MIA,J. Nicolino,76,96,45,44,20,37,8,5.21
2016,MIA,N. Ogando,14,10,5,4,8,8,0,2.57
2016,MIA,K. Flores,3,1,0,0,3,1,0,0.00
2016,MIA,M. Dunn,33,43,16,16,11,38,5,4.36
2016,MIA,C. Hall,3,4,4,4,3,3,1,12.00
2016,MIA,B. Ellington,29,27,10,9,16,32,2,2.79
2016,MIA,P. Clemens,10,11,7,7,8,6,5,6.30
2016,MIA,J. Reyes,2,3,2,2,1,0,0,9.00
2016,MIA,F. Rodney,35,41,25,24,25,41,5,6.17
2016,MIA,C. Rea,3,1,0,0,0,4,0,0.00
2016,MIA,A. Cashner,52,62,36,35,30,45,6,6.06
2016,MIA,H. Cervenka,6,11,5,5,5,7,1,7.50
2016,MIA,A. Brice,13,9,12,11,5,14,2,7.62
2016,MIA,J. Esch,12,17,8,8,6,10,4,6.00
2016,MIA,O. Despaigne,2,4,3,3,1,0,0,13.50
2016,NL,J. Cueto,1,5,3,3,0,1,2,27.00
2016,NL,J. Fernandez,1,2,1,1,1,1,0,9.00
2016,NL,D. Pomeranz,1,1,0,0,0,0,0,0.00
2016,NL,J. Teheran,1,0,0,0,0,0,0,0.00
2016,NL,M. Scherzer,1,0,0,0,0,1,0,0.00
2016,NL,J. Lester,0,0,0,0,1,0,0,0
2016,NL,M. Melancon,0,0,0,0,1,0,0,0
2016,NL,F. Rodney,0,0,0,0,0,1,0,0
2016,NL,K. Jansen,0,0,0,0,0,1,0,0
2016,AL,C. Sale,1,1,1,1,0,1,1,9.00
2016,AL,C. Kluber,1,0,0,0,0,1,0,0.00
2016,AL,C. Hamels,1,2,0,0,0,1,0,0.00
2016,AL,A. Sanchez,1,2,1,1,1,0,0,9.00
2016,AL,J. Quintana,1,1,0,0,0,1,0,0.00
2016,AL,K. Herrera,1,0,0,0,0,1,0,0.00
2016,AL,D. Betances,1,1,0,0,0,2,0,0.00
2016,AL,A. Miller,0,2,0,0,1,1,0,0
2016,AL,W. Harris,0,0,0,0,0,1,0,0
2016,AL,Z. Britton,1,1,0,0,0,0,0,0.00
2017,NYY,M. Tanaka,194,190,102,96,44,212,35,4.45
2017,NYY,T. Layne,10,16,12,11,8,9,1,9.90
2017,NYY,A. Warren,52,37,20,16,16,56,4,2.77
2017,NYY,J. Holder,32,45,17,17,8,40,5,4.78
2017,NYY,C. Shreve,38,35,20,19,25,58,8,4.50
2017,NYY,C. Sabathia,163,155,71,66,60,139,22,3.64
2017,NYY,B. Mitchell,30,42,24,21,13,17,2,6.30
2017,NYY,T. Clippard,31,28,21,20,19,42,7,5.81
2017,NYY,D. Betances,56,31,22,21,49,106,3,3.38
2017,NYY,A. Chapman,53,44,21,19,22,85,3,3.23
2017,NYY,M. Pineda,94,103,55,47,21,92,20,4.50
2017,NYY,L. Severino,210,171,88,79,61,245,28,3.39
2017,NYY,J. Montgomery,150,140,72,67,51,144,21,4.02
2017,NYY,L. Cessa,37,40,23,21,18,31,8,5.11
2017,NYY,C. Green,69,40,19,18,20,114,5,2.35
2017,NYY,G. Gallegos,17,21,12,11,5,22,3,5.82
2017,NYY,D. German,13,11,6,5,9,18,1,3.46
2017,NYY,B. Heller,9,5,1,1,6,9,0,1.00
2017,NYY,R. Herrera,3,3,2,2,1,3,1,6.00
2017,NYY,T. Webb,4,3,3,3,4,5,1,6.75
2017,NYY,C. Smith,17,21,16,16,10,18,4,8.47
2017,NYY,T. Kahnle,33,31,11,11,12,46,2,3.00
2017,NYY,D. Robertson,45,25,10,10,16,67,4,2.00
2017,NYY,S. Gray,72,59,36,31,33,65,12,3.88
2017,NYY,J. Garcia,37,41,25,20,22,40,6,4.86
2017,TB,C. Archer,197,193,101,91,60,249,27,4.16
2017,TB,D. Farquhar,29,28,16,16,22,33,2,4.97
2017,TB,A. Pruitt,78,103,55,49,22,66,11,5.65
2017,TB,A. Colome,63,57,27,24,23,60,4,3.43
2017,TB,J. Odorizzi,143,121,83,69,64,132,32,4.34
2017,TB,J. Diaz,25,32,20,19,15,28,4,6.84
2017,TB,T. Hunter,53,43,18,17,14,66,6,2.89
2017,TB,A. Cobb,175,175,78,73,44,128,22,3.75
