team1,team2,team1_pred_score,team2_pred_score,team1_act_score,team2_act_score,date
OAK,HOU,3,2,8,6,2021/10/02
NYY,SEA,5,2,5,4,2019/08/27
NYY,SEA,5,2,7,0,2019/08/28
NYY,BOS,5,3,1,6,2019/09/06
NYY,BOS,5,3,5,1,2019/09/07
NYY,BOS,5,3,10,5,2019/09/09
NYY,DET,5,4,11,12,2019/09/10
NYY,DET,5,4,10,4,2019/09/12
NYY,TOR,5,4,5,6,2019/09/13
NYY,TOR,5,4,13,3,2019/09/14
NYY,TOR,5,4,4,6,2019/09/15
NYY,TOR,1,5,8,3,2019/09/22
NYY,MIN,1,4,10,4,2019/10/04
NYY,MIN,1,4,8,2,2019/10/05
NYY,MIN,1,4,5,1,2019/10/08
NYY,HOU,1,4,7,0,2019/10/13
NYY,HOU,5,3,2,3,2019/10/14
NYY,HOU,5,3,1,4,2019/10/15
NYY,HOU,5,3,3,8,2019/10/18
NYY,WSH,5,3,4,1,2020/07/23
NYY,WSH,5,3,2,9,2020/07/25
NYY,WSH,5,3,3,2,2020/07/26
NYY,PHI,5,4,6,3,2020/08/03
NYY,PHI,5,4,3,1,2020/08/05
NYY,PHI,5,4,4,5,2020/08/06
NYY,NYM,5,4,3,4,2020/08/28
NYY,NYM,5,4,2,1,2020/08/29
NYY,NYM,5,4,8,7,2020/08/30
NYY,NYM,3,4,7,9,2020/09/03
NYY,TOR,3,4,7,12,2020/09/07
NYY,TOR,3,4,1,2,2020/09/08
NYY,TOR,3,4,7,2,2020/09/09
NYY,TOR,5,4,20,6,2020/09/15
NYY,TOR,5,4,13,2,2020/09/16
NYY,TOR,5,4,10,7,2020/09/17
NYY,BOS,5,4,6,5,2020/09/18
NYY,BOS,5,4,8,0,2020/09/19
NYY,BOS,5,3,2,10,2020/09/20
NYY,TOR,5,4,5,11,2020/09/21
NYY,TOR,5,4,12,1,2020/09/22
NYY,TOR,5,4,1,14,2020/09/23
NYY,TOR,5,4,1,4,2020/09/24
NYY,MIA,5,2,3,4,2020/09/25
NYY,MIA,5,2,11,4,2020/09/26
NYY,MIA,5,2,0,5,2020/09/27
NYY,CLE,3,4,12,3,2020/09/29
NYY,CLE,5,4,10,9,2020/09/30
NYY,TOR,5,4,1,3,2021/04/04
NYY,TOR,1,4,3,1,2021/04/12
NYY,TOR,1,4,3,7,2021/04/13
NYY,TOR,1,4,4,5,2021/04/14
NYY,CLE,3,4,6,3,2021/04/22
NYY,CLE,3,4,5,3,2021/04/23
NYY,CLE,3,4,2,1,2021/04/24
NYY,CLE,3,4,3,7,2021/04/25
NYY,DET,4,3,10,0,2021/04/30
NYY,DET,4,3,6,4,2021/05/01
NYY,DET,4,3,2,0,2021/05/02
NYY,HOU,4,3,7,3,2021/05/04
NYY,WSH,5,3,4,11,2021/05/07
NYY,WSH,5,3,4,3,2021/05/08
NYY,WSH,5,3,3,2,2021/05/09
NYY,CHW,4,3,2,1,2021/05/21
NYY,CHW,5,3,7,0,2021/05/22
NYY,CHW,5,3,5,4,2021/05/23
NYY,TOR,5,3,2,6,2021/05/25
NYY,DET,3,4,2,3,2021/05/28
NYY,DET,3,4,1,6,2021/05/29
NYY,DET,3,4,2,6,2021/05/30
NYY,BOS,3,5,2,5,2021/06/04
NYY,BOS,3,5,3,7,2021/06/05
NYY,BOS,3,5,5,6,2021/06/06
NYY,MIN,3,4,8,4,2021/06/09
NYY,MIN,5,4,9,6,2021/06/10
NYY,MIN,5,4,5,7,2021/06/11
NYY,PHI,5,4,0,7,2021/06/13
NYY,TOR,4,5,6,5,2021/06/15
NYY,TOR,5,4,3,2,2021/06/16
NYY,TOR,5,4,8,4,2021/06/17
NYY,BOS,4,5,3,5,2021/06/25
NYY,BOS,4,5,2,9,2021/06/27
NYY,NYM,5,4,3,8,2021/07/03
NYY,NYM,5,4,5,10,2021/07/04
NYY,SEA,5,4,12,1,2021/07/07
NYY,SEA,5,4,5,4,2021/07/08
NYY,BOS,3,5,3,1,2021/07/17
NYY,BOS,3,5,9,1,2021/07/18
NYY,PHI,5,4,6,4,2021/07/20
NYY,PHI,5,4,6,5,2021/07/21
NYY,BOS,1,5,2,6,2021/07/23
NYY,BOS,1,5,4,5,2021/07/25
NYY,MIA,6,2,3,1,2021/07/30
NYY,MIA,5,2,4,2,2021/07/31
NYY,MIA,3,2,3,1,2021/08/01
NYY,SEA,5,3,5,3,2021/08/05
NYY,SEA,5,3,3,2,2021/08/06
NYY,SEA,5,3,5,4,2021/08/07
NYY,SEA,5,3,0,2,2021/08/08
NYY,CHW,5,2,8,9,2021/08/12
NYY,CHW,5,2,7,5,2021/08/14
NYY,CHW,5,2,5,3,2021/08/15
NYY,MIN,5,4,7,5,2021/08/19
NYY,MIN,5,4,10,2,2021/08/20
NYY,MIN,5,4,7,1,2021/08/21
NYY,TOR,3,5,1,5,2021/09/07
NYY,TOR,3,5,3,6,2021/09/08
NYY,TOR,3,5,4,6,2021/09/09
NYY,NYM,1,2,3,10,2021/09/10
NYY,NYM,1,2,8,7,2021/09/11
NYY,MIN,5,4,6,5,2021/09/13
NYY,CLE,5,3,8,0,2021/09/17
NYY,CLE,1,5,3,11,2021/09/18
NYY,CLE,5,3,1,11,2021/09/19
NYY,BOS,1,5,8,3,2021/09/24
NYY,BOS,1,5,5,3,2021/09/25
NYY,BOS,1,5,6,3,2021/09/26
NYY,TOR,5,4,7,2,2021/09/28
NYY,TOR,5,4,5,6,2021/09/29
NYY,TOR,5,4,6,2,2021/09/30
NYY,BOS,4,3,2,6,2021/10/06
SEA,TOR,3,5,7,0,2019/08/18
SEA,TOR,2,3,5,7,2019/08/25
SEA,CHC,4,3,1,6,2019/09/04
SEA,HOU,3,7,0,3,2019/09/26
SEA,HOU,3,2,5,8,2020/07/27
SEA,COL,3,2,4,8,2020/08/08
SEA,COL,3,2,5,3,2020/08/09
SEA,HOU,4,1,1,2,2020/08/15
SEA,HOU,4,2,2,3,2020/08/16
SEA,LAD,4,3,1,2,2020/08/18
SEA,LAD,4,3,1,6,2020/08/20
SEA,SF,4,3,5,6,2020/09/09
SEA,SF,4,3,1,10,2020/09/10
SEA,HOU,3,1,6,1,2020/09/22
SEA,HOU,3,5,3,2,2020/09/23
SEA,CHW,4,3,0,6,2021/04/06
SEA,CHW,4,3,4,10,2021/04/07
SEA,HOU,4,2,6,5,2021/04/17
SEA,HOU,4,2,0,1,2021/04/18
SEA,BOS,3,5,7,3,2021/04/22
SEA,BOS,3,5,5,6,2021/04/23
SEA,BOS,3,5,8,2,2021/04/24
SEA,BOS,3,5,3,5,2021/04/25
SEA,HOU,3,5,2,5,2021/04/27
SEA,HOU,3,2,0,2,2021/04/28
SEA,HOU,3,2,1,0,2021/04/29
SEA,LAD,3,4,4,6,2021/05/12
SEA,LAD,3,4,1,7,2021/05/13
SEA,CLE,3,4,2,4,2021/05/14
SEA,CLE,3,4,7,3,2021/05/15
SEA,CLE,3,4,7,3,2021/05/16
SEA,DET,3,4,1,4,2021/05/18
SEA,DET,3,4,0,5,2021/05/19
SEA,DET,3,4,2,6,2021/05/20
SEA,DET,3,4,9,6,2021/06/09
SEA,DET,3,4,3,8,2021/06/10
SEA,MIN,3,4,2,7,2021/06/17
SEA,CHW,3,2,3,2,2021/06/26
SEA,CHW,4,2,5,7,2021/06/27
SEA,TOR,4,5,3,9,2021/06/29
SEA,TOR,4,5,9,7,2021/06/30
SEA,TOR,4,5,7,2,2021/07/01
SEA,COL,3,5,6,4,2021/07/21
SEA,TOR,3,4,3,2,2021/08/14
SEA,TOR,3,4,9,3,2021/08/15
SEA,HOU,3,2,1,15,2021/08/21
SEA,HOU,3,2,6,3,2021/08/22
SEA,HOU,3,2,3,4,2021/08/31
SEA,HOU,3,5,2,11,2021/09/06
SEA,HOU,3,2,4,5,2021/09/08
SEA,BOS,3,5,5,4,2021/09/14
SEA,BOS,3,5,4,8,2021/09/15
WSH,NYM,3,4,3,7,2019/09/02
WSH,NYM,3,4,11,10,2019/09/03
WSH,NYM,3,4,4,8,2019/09/04
WSH,MIN,3,4,0,5,2019/09/10
WSH,MIN,3,4,6,2,2019/09/11
WSH,MIN,3,4,12,6,2019/09/12
WSH,STL,3,4,2,4,2019/09/16
WSH,STL,3,4,6,2,2019/09/17
WSH,STL,3,4,1,5,2019/09/18
WSH,MIA,3,2,6,4,2019/09/20
WSH,PHI,3,4,7,2,2019/09/23
WSH,PHI,3,4,6,5,2019/09/24
WSH,PHI,3,4,5,2,2019/09/25
WSH,PHI,3,4,6,3,2019/09/26
WSH,CLE,3,4,10,7,2019/09/28
WSH,CLE,3,4,8,2,2019/09/29
WSH,LAD,3,4,7,3,2019/10/10
WSH,STL,3,5,2,0,2019/10/12
WSH,STL,3,5,8,1,2019/10/14
WSH,STL,3,5,7,4,2019/10/16
WSH,HOU,3,5,12,3,2019/10/24
WSH,TOR,5,4,4,0,2020/07/29
WSH,TOR,5,4,6,4,2020/07/30
WSH,NYM,3,4,5,3,2020/08/04
WSH,NYM,3,4,1,3,2020/08/05
WSH,NYM,5,4,16,4,2020/08/10
WSH,NYM,3,4,2,1,2020/08/11
WSH,NYM,3,4,6,11,2020/08/12
WSH,NYM,3,4,2,8,2020/08/13
WSH,MIA,3,2,2,3,2020/08/21
WSH,MIA,3,2,5,4,2020/08/22
WSH,MIA,3,2,9,3,2020/08/23
WSH,MIA,3,2,8,11,2020/08/24
WSH,PHI,3,4,3,8,2020/08/25
WSH,PHI,3,2,2,3,2020/08/26
WSH,BOS,3,5,10,2,2020/08/28
WSH,BOS,3,5,3,5,2020/08/29
WSH,BOS,3,5,5,9,2020/08/30
WSH,PHI,3,4,6,8,2020/08/31
WSH,PHI,3,4,0,6,2020/09/01
WSH,PHI,3,2,0,3,2020/09/02
WSH,PHI,3,2,5,6,2020/09/03
WSH,MIA,3,2,5,0,2020/09/18
WSH,MIA,3,2,3,14,2020/09/19
WSH,MIA,5,2,1,2,2020/09/20
WSH,PHI,3,4,5,1,2020/09/21
WSH,PHI,5,4,8,7,2020/09/22
WSH,PHI,3,4,3,12,2020/09/23
WSH,NYM,3,4,2,3,2020/09/24
WSH,NYM,3,4,4,3,2020/09/26
WSH,NYM,3,4,15,5,2020/09/27
WSH,LAD,5,3,5,9,2021/04/11
WSH,STL,5,4,5,2,2021/04/12
WSH,STL,3,4,3,14,2021/04/13
WSH,STL,3,4,6,0,2021/04/14
WSH,STL,3,4,5,12,2021/04/19
WSH,STL,3,4,3,2,2021/04/20
WSH,STL,3,4,1,0,2021/04/21
WSH,NYM,3,4,0,6,2021/04/23
WSH,NYM,5,4,7,1,2021/04/24
WSH,NYM,5,4,0,4,2021/04/25
WSH,TOR,5,4,5,9,2021/04/27
WSH,TOR,5,4,8,2,2021/04/28
WSH,MIA,5,2,2,1,2021/04/30
WSH,MIA,5,3,7,2,2021/05/01
WSH,MIA,5,2,3,1,2021/05/02
WSH,PHI,3,4,2,6,2021/05/11
WSH,PHI,3,4,2,5,2021/05/12
WSH,PHI,3,4,5,1,2021/05/13
WSH,PHI,5,4,2,1,2021/06/04
WSH,PHI,5,4,2,5,2021/06/05
WSH,PHI,5,4,6,12,2021/06/06
WSH,SF,5,3,0,1,2021/06/11
WSH,SF,5,3,1,2,2021/06/12
WSH,SF,5,3,5,0,2021/06/13
WSH,NYM,5,4,1,0,2021/06/18
WSH,NYM,5,4,6,2,2021/06/19
WSH,NYM,5,4,5,2,2021/06/20
WSH,PHI,3,4,3,2,2021/06/22
WSH,PHI,3,4,13,12,2021/06/23
WSH,MIA,3,2,7,3,2021/06/24
WSH,MIA,3,2,2,11,2021/06/25
WSH,MIA,3,2,2,3,2021/06/26
WSH,MIA,3,2,5,1,2021/06/27
WSH,NYM,3,5,8,4,2021/06/28
WSH,LAD,3,5,2,6,2021/07/01
WSH,LAD,3,5,5,10,2021/07/02
WSH,LAD,3,5,3,5,2021/07/03
WSH,LAD,3,5,1,5,2021/07/04
WSH,MIA,3,2,18,1,2021/07/19
WSH,MIA,3,2,6,3,2021/07/20
WSH,MIA,3,2,1,3,2021/07/21
WSH,PHI,3,4,5,6,2021/07/26
WSH,PHI,3,4,6,4,2021/07/27
WSH,PHI,3,4,3,1,2021/07/29
WSH,PHI,3,4,5,7,2021/08/02
WSH,PHI,3,4,4,5,2021/08/03
WSH,PHI,3,4,5,9,2021/08/04
WSH,PHI,5,2,6,7,2021/08/05
WSH,NYM,3,5,7,8,2021/08/10
WSH,NYM,3,4,4,5,2021/08/12
WSH,TOR,5,4,12,6,2021/08/17
WSH,TOR,5,4,8,5,2021/08/18
WSH,MIA,5,2,5,1,2021/08/24
WSH,MIA,3,2,3,4,2021/08/25
WSH,MIA,3,2,5,7,2021/08/26
WSH,NYM,3,4,2,1,2021/08/27
WSH,NYM,3,4,3,5,2021/08/28
WSH,NYM,3,4,4,9,2021/08/29
WSH,PHI,3,4,4,7,2021/08/30
WSH,PHI,3,4,6,12,2021/08/31
WSH,PHI,3,2,6,7,2021/09/02
WSH,NYM,3,4,2,6,2021/09/03
WSH,NYM,3,4,4,3,2021/09/04
WSH,NYM,3,4,6,13,2021/09/05
WSH,NYM,3,2,4,3,2021/09/06
WSH,MIA,3,2,0,3,2021/09/13
WSH,MIA,3,2,8,2,2021/09/14
WSH,MIA,3,2,6,8,2021/09/15
WSH,MIA,3,2,7,8,2021/09/20
WSH,MIA,3,2,7,1,2021/09/21
WSH,MIA,3,2,7,5,2021/09/22
WSH,BOS,3,5,3,5,2021/10/02
WSH,BOS,3,5,5,7,2021/10/03
TOR,BOS,4,3,4,3,2019/09/10
TOR,BOS,4,5,8,0,2019/09/11
TOR,BOS,4,5,4,7,2019/09/12
TOR,BOS,4,5,3,5,2020/08/07
TOR,BOS,4,5,2,1,2020/08/08
TOR,BOS,4,5,3,5,2020/08/09
TOR,MIA,4,2,5,4,2020/08/11
TOR,MIA,4,2,11,14,2020/08/12
TOR,PHI,6,2,3,2,2020/08/20
TOR,BOS,2,5,7,9,2020/08/25
TOR,MIA,4,2,2,3,2020/09/01
TOR,MIA,4,2,2,1,2020/09/02
TOR,BOS,4,5,6,2,2020/09/03
TOR,BOS,4,5,2,3,2020/09/04
TOR,BOS,4,5,8,9,2020/09/05
TOR,BOS,4,5,10,8,2020/09/06
TOR,NYM,2,5,1,18,2020/09/11
TOR,NYM,4,5,3,2,2020/09/12
TOR,NYM,4,5,7,3,2020/09/13
TOR,HOU,2,3,4,10,2021/05/08
TOR,HOU,5,3,4,7,2021/05/09
TOR,BOS,3,5,8,0,2021/05/18
TOR,BOS,4,5,7,8,2021/05/20
TOR,CLE,2,4,11,2,2021/05/28
TOR,CLE,2,4,5,6,2021/05/30
TOR,MIA,5,2,5,1,2021/06/01
TOR,HOU,5,3,1,13,2021/06/04
TOR,HOU,5,3,6,2,2021/06/05
TOR,HOU,2,3,3,6,2021/06/06
TOR,CHW,5,2,1,6,2021/06/09
TOR,CHW,5,2,6,2,2021/06/10
TOR,BOS,4,5,5,6,2021/06/11
TOR,BOS,4,5,7,2,2021/06/12
TOR,BOS,2,5,18,4,2021/06/13
TOR,MIA,5,3,2,1,2021/06/22
TOR,MIA,5,2,3,1,2021/06/23
TOR,BOS,2,5,4,13,2021/07/19
TOR,BOS,4,5,4,7,2021/07/21
TOR,NYM,2,4,0,3,2021/07/23
TOR,NYM,2,4,4,5,2021/07/25
TOR,BOS,3,5,4,5,2021/07/26
TOR,BOS,2,5,1,4,2021/07/28
TOR,BOS,4,5,13,1,2021/07/29
TOR,CLE,2,3,2,5,2021/08/02
TOR,CLE,2,4,7,2,2021/08/03
TOR,CLE,5,3,8,6,2021/08/04
TOR,CLE,2,3,3,0,2021/08/05
TOR,BOS,2,5,12,4,2021/08/06
TOR,BOS,4,5,9,8,2021/08/08
TOR,CHW,4,2,2,1,2021/08/23
TOR,CHW,4,2,2,5,2021/08/24
TOR,CHW,4,2,3,1,2021/08/25
TOR,CHW,4,3,7,10,2021/08/26
TOR,DET,2,4,3,2,2021/08/28
TOR,DET,2,4,2,1,2021/08/29
TOR,MIN,2,4,3,7,2021/09/17
TOR,MIN,5,4,6,2,2021/09/18
TOR,MIN,5,4,5,3,2021/09/19
TOR,MIN,5,4,2,7,2021/09/23
NYM,CLE,4,5,9,2,2019/08/20
NYM,CLE,4,5,4,3,2019/08/21
NYM,CLE,4,5,2,0,2019/08/22
NYM,CHC,4,3,2,5,2019/08/27
NYM,CHC,4,3,7,10,2019/08/28
NYM,CHC,4,5,1,4,2019/08/29
NYM,PHI,4,2,6,3,2019/08/31
NYM,PHI,4,2,2,5,2019/09/01
NYM,LAD,5,3,2,9,2019/09/13
NYM,LAD,1,4,3,0,2019/09/14
NYM,COL,4,3,4,9,2019/09/17
NYM,COL,4,3,6,1,2019/09/18
NYM,MIA,4,2,4,8,2019/09/23
NYM,MIA,4,2,5,4,2019/09/24
NYM,MIA,4,2,10,3,2019/09/25
NYM,MIA,4,2,2,4,2019/09/26
NYM,BOS,4,5,7,4,2020/07/27
NYM,BOS,4,5,8,3,2020/07/28
NYM,BOS,4,5,5,6,2020/07/29
NYM,BOS,4,5,2,4,2020/07/30
NYM,MIA,4,2,3,4,2020/08/07
NYM,MIA,4,2,8,4,2020/08/08
NYM,MIA,4,2,4,2,2020/08/09
NYM,MIA,4,2,11,4,2020/08/17
NYM,MIA,4,2,8,3,2020/08/18
NYM,MIA,4,2,5,3,2020/08/19
NYM,MIA,4,2,0,4,2020/08/25
NYM,MIA,4,2,5,4,2020/08/26
NYM,MIA,4,2,3,5,2020/08/31
NYM,PHI,4,2,3,5,2020/09/04
NYM,PHI,4,2,5,1,2020/09/05
NYM,PHI,5,4,1,4,2020/09/15
NYM,PHI,5,4,10,6,2020/09/17
NYM,MIA,4,2,3,2,2021/04/08
NYM,MIA,4,2,0,3,2021/04/10
NYM,MIA,4,2,6,5,2021/04/11
NYM,COL,4,3,4,3,2021/04/17
NYM,COL,4,5,2,7,2021/04/18
NYM,CHC,4,1,1,3,2021/04/20
NYM,CHC,4,1,4,16,2021/04/21
NYM,CHC,4,1,3,4,2021/04/22
NYM,BOS,4,5,1,2,2021/04/27
NYM,BOS,4,5,0,1,2021/04/28
NYM,PHI,5,4,1,2,2021/04/30
NYM,PHI,3,4,5,4,2021/05/01
NYM,PHI,2,4,8,7,2021/05/02
NYM,MIA,4,2,6,5,2021/05/21
NYM,MIA,4,2,1,3,2021/05/22
NYM,MIA,4,2,1,5,2021/05/23
NYM,COL,4,3,2,3,2021/05/24
NYM,COL,4,3,3,1,2021/05/25
NYM,COL,4,5,4,2,2021/05/27
NYM,CHC,4,3,5,2,2021/06/14
NYM,CHC,4,3,3,2,2021/06/15
NYM,CHC,4,3,6,3,2021/06/16
NYM,CHC,4,2,0,2,2021/06/17
NYM,PHI,5,4,2,1,2021/06/25
NYM,PHI,5,4,4,3,2021/06/26
NYM,PHI,5,4,2,4,2021/06/27
NYM,MIA,4,2,3,6,2021/08/02
NYM,MIA,4,2,4,5,2021/08/03
NYM,MIA,4,2,2,4,2021/08/05
NYM,PHI,4,2,2,4,2021/08/06
NYM,PHI,4,2,3,5,2021/08/07
NYM,PHI,4,2,0,3,2021/08/08
NYM,LAD,4,3,5,6,2021/08/13
NYM,SF,4,3,5,7,2021/08/17
NYM,SF,4,3,6,2,2021/08/18
NYM,LAD,4,3,7,2,2021/08/22
NYM,SF,4,2,0,8,2021/08/24
NYM,SF,4,3,2,3,2021/08/25
NYM,SF,4,3,2,3,2021/08/26
NYM,MIA,4,2,3,1,2021/08/31
NYM,MIA,4,2,4,3,2021/09/02
NYM,MIA,2,3,9,4,2021/09/07
NYM,STL,2,5,0,7,2021/09/13
NYM,STL,2,3,6,7,2021/09/14
NYM,STL,4,3,4,11,2021/09/15
NYM,BOS,4,5,3,6,2021/09/21
NYM,BOS,4,5,5,12,2021/09/22
NYM,MIA,4,2,5,2,2021/09/28
NYM,MIA,4,2,2,3,2021/09/29
NYM,MIA,4,2,12,3,2021/09/30
SF,STL,3,2,1,3,2019/09/02
SF,STL,3,4,0,1,2019/09/03
SF,STL,3,4,9,8,2019/09/04
SF,STL,3,4,0,10,2019/09/05
SF,MIA,3,2,1,0,2019/09/14
SF,MIA,3,2,2,4,2019/09/15
SF,BOS,3,5,7,6,2019/09/17
SF,COL,3,2,5,8,2019/09/25
SF,COL,4,2,8,3,2019/09/26
SF,LAD,4,3,0,2,2019/09/28
SF,LAD,3,4,1,8,2020/07/24
SF,LAD,3,4,2,7,2020/08/08
SF,COL,3,2,7,2,2020/09/24
SF,COL,3,2,4,0,2021/04/11
SF,MIA,3,2,1,4,2021/04/16
SF,MIA,3,2,6,7,2021/04/17
SF,MIA,3,2,1,0,2021/04/18
SF,PHI,3,4,2,0,2021/04/19
SF,PHI,3,4,10,7,2021/04/20
SF,PHI,3,4,5,6,2021/04/21
SF,MIA,3,2,3,0,2021/04/23
SF,MIA,3,2,5,3,2021/04/24
SF,MIA,3,2,2,5,2021/04/25
SF,LAD,2,3,5,4,2021/05/30
SF,PHI,3,4,5,3,2021/06/19
SF,PHI,3,4,11,2,2021/06/20
SF,LAD,2,4,2,3,2021/06/29
SF,LAD,3,4,1,3,2021/06/30
SF,STL,3,5,3,5,2021/07/05
SF,STL,3,4,5,2,2021/07/08
SF,STL,3,4,1,3,2021/07/17
SF,STL,3,4,1,2,2021/07/18
SF,COL,3,2,7,0,2021/08/13
SF,COL,3,2,5,2,2021/08/15
SF,LAD,3,5,3,2,2021/09/04
SF,LAD,3,4,1,6,2021/09/05
SF,COL,2,3,7,2,2021/09/26
SF,LAD,2,3,4,0,2021/10/09
SF,LAD,2,3,2,9,2021/10/10
SF,LAD,2,3,1,0,2021/10/12
SF,LAD,2,3,2,7,2021/10/13
MIN,CHW,4,2,3,1,2019/08/28
MIN,CHW,4,3,10,5,2019/08/29
MIN,BOS,4,3,6,5,2019/09/03
MIN,BOS,4,3,2,6,2019/09/04
MIN,BOS,4,3,2,1,2019/09/05
MIN,CHW,4,3,5,3,2019/09/16
MIN,CHW,4,3,9,8,2019/09/17
MIN,CHW,4,3,1,3,2019/09/18
MIN,DET,4,2,10,4,2019/09/26
MIN,CHW,4,3,10,5,2020/07/25
MIN,CHW,4,3,14,2,2020/07/26
MIN,STL,4,5,6,3,2020/07/29
MIN,CLE,4,1,0,2,2020/07/30
MIN,STL,4,5,3,0,2020/07/30
MIN,CLE,4,1,3,0,2020/08/01
MIN,CLE,4,3,3,1,2020/08/02
MIN,CHW,4,2,5,8,2020/09/01
MIN,CHW,4,2,3,2,2020/09/02
MIN,CHW,4,3,8,1,2020/09/03
MIN,DET,3,4,4,3,2020/09/05
MIN,CLE,4,1,3,1,2020/09/12
MIN,CHW,4,3,1,3,2020/09/15
MIN,CHW,4,3,2,6,2020/09/16
MIN,CHW,4,3,3,4,2020/09/17
MIN,CHC,4,3,0,1,2020/09/19
MIN,CHC,4,1,8,1,2020/09/20
MIN,DET,4,3,5,4,2020/09/22
MIN,DET,4,3,7,6,2020/09/23
MIN,HOU,4,3,1,4,2020/09/29
MIN,HOU,4,3,1,3,2020/09/30
MIN,BOS,4,5,2,4,2021/04/13
MIN,BOS,4,5,4,3,2021/04/15
MIN,CLE,3,4,3,5,2021/04/26
MIN,CLE,3,4,4,7,2021/04/27
MIN,DET,4,3,7,3,2021/05/07
MIN,DET,4,3,3,7,2021/05/08
MIN,CHW,4,2,3,9,2021/05/12
MIN,CHW,4,3,2,4,2021/05/13
MIN,CHW,4,3,4,16,2021/05/17
MIN,CHW,4,3,5,4,2021/05/18
MIN,CHW,4,3,1,2,2021/05/19
MIN,HOU,4,3,4,6,2021/06/12
MIN,HOU,4,3,3,14,2021/06/13
MIN,CLE,4,1,1,4,2021/06/25
MIN,CHW,4,2,6,7,2021/06/30
MIN,CHW,4,2,3,13,2021/07/01
MIN,CHW,4,3,8,5,2021/07/05
MIN,CHW,4,2,1,4,2021/07/07
MIN,DET,4,3,5,3,2021/07/09
MIN,DET,4,3,4,2,2021/07/10
MIN,DET,4,3,12,9,2021/07/11
MIN,CHW,4,2,3,2,2021/07/19
MIN,CHW,6,2,3,5,2021/07/20
MIN,CHW,6,2,5,9,2021/07/21
MIN,CHW,6,2,7,2,2021/07/22
MIN,DET,6,3,6,5,2021/07/27
MIN,HOU,4,3,5,3,2021/08/06
MIN,HOU,4,3,0,4,2021/08/07
MIN,HOU,4,3,7,5,2021/08/08
MIN,CHW,4,2,1,11,2021/08/10
MIN,CHW,4,2,4,3,2021/08/11
MIN,BOS,4,5,9,11,2021/08/24
MIN,BOS,4,5,9,6,2021/08/25
MIN,BOS,4,5,2,12,2021/08/26
MIN,CHC,4,5,1,3,2021/09/01
MIN,CHC,4,5,0,3,2021/09/02
MIN,CLE,3,4,5,2,2021/09/06
MIN,CLE,4,3,1,3,2021/09/14
MIN,CLE,4,5,3,12,2021/09/15
MIN,CHC,4,2,9,5,2021/09/21
MIN,CHC,4,1,5,4,2021/09/22
MIN,DET,4,3,3,2,2021/09/28
MIN,DET,4,3,5,2,2021/09/29
MIN,DET,4,3,7,10,2021/09/30
PHI,BOS,4,5,3,2,2019/08/20
PHI,BOS,4,2,5,2,2019/08/21
PHI,BOS,4,3,1,2,2019/09/14
PHI,BOS,4,5,3,6,2019/09/15
PHI,MIA,4,2,5,4,2019/09/27
PHI,MIA,4,2,9,3,2019/09/28
PHI,MIA,4,2,3,4,2019/09/29
PHI,MIA,4,2,2,5,2020/07/24
PHI,MIA,4,2,7,1,2020/07/25
PHI,MIA,4,2,6,11,2020/07/26
PHI,BOS,4,5,13,6,2020/08/18
PHI,BOS,2,5,3,6,2020/08/19
PHI,BOS,4,5,2,5,2020/09/08
PHI,MIA,4,2,6,7,2020/09/10
PHI,MIA,4,2,11,0,2020/09/11
PHI,MIA,4,2,12,6,2020/09/12
PHI,MIA,4,2,1,8,2020/09/13
PHI,MIA,4,2,2,6,2020/09/14
PHI,STL,4,5,2,0,2021/04/18
PHI,COL,4,3,4,5,2021/04/24
PHI,COL,4,5,7,5,2021/04/25
PHI,STL,4,5,2,1,2021/04/26
PHI,STL,4,5,2,5,2021/04/27
PHI,STL,4,2,3,4,2021/04/29
PHI,MIA,4,2,8,3,2021/05/18
PHI,MIA,4,2,1,3,2021/05/19
PHI,MIA,4,2,0,6,2021/05/20
PHI,BOS,4,5,3,11,2021/05/21
PHI,BOS,4,5,3,4,2021/05/22
PHI,BOS,4,5,6,2,2021/05/23
PHI,MIA,4,2,6,9,2021/05/24
PHI,MIA,4,2,2,0,2021/05/25
PHI,MIA,4,2,2,4,2021/05/26
PHI,MIA,4,2,3,2,2021/05/27
PHI,LAD,2,4,1,3,2021/06/15
PHI,LAD,2,4,3,5,2021/06/16
PHI,MIA,4,2,4,3,2021/06/29
PHI,MIA,4,2,6,11,2021/06/30
PHI,CHC,4,1,13,3,2021/07/06
PHI,CHC,4,8,15,10,2021/07/07
PHI,CHC,2,3,3,8,2021/07/08
PHI,CHC,2,3,8,0,2021/07/09
PHI,BOS,2,5,5,11,2021/07/09
PHI,BOS,2,5,11,2,2021/07/10
PHI,BOS,2,5,5,4,2021/07/11
PHI,MIA,2,3,3,10,2021/09/03
PHI,MIA,2,3,2,3,2021/09/04
PHI,MIA,2,3,4,3,2021/09/05
PHI,COL,4,3,3,4,2021/09/09
PHI,COL,4,3,2,11,2021/09/10
PHI,COL,4,3,6,1,2021/09/11
PHI,COL,4,3,4,5,2021/09/12
PHI,CHC,4,3,3,6,2021/09/14
PHI,CHC,4,5,6,5,2021/09/15
PHI,CHC,4,3,17,8,2021/09/16
PHI,MIA,4,2,5,0,2021/10/01
PHI,MIA,4,2,1,3,2021/10/02
PHI,MIA,4,2,4,5,2021/10/03
HOU,LAD,3,4,2,5,2020/07/29
