team1,team2,team1_pred_score,team2_pred_score,team1_act_score,team2_act_score,date
KC,BAL,3,2,4,8,07/17/2021
KC,BAL,3,2,0,5,07/18/2021
KC,MIL,3,2,5,2,07/20/2021
KC,MIL,3,2,6,3,07/21/2021
KC,DET,3,3,9,8,07/24/2021
KC,DET,3,3,6,1,07/25/2021
KC,CHW,3,2,4,3,07/27/2021
KC,CHW,4,3,3,5,07/28/2021
KC,CHW,3,3,3,2,07/29/2021
KC,TOR,3,4,4,6,07/30/2021
KC,TOR,3,3,0,4,07/31/2021
KC,TOR,3,5,1,5,08/01/2021
KC,CHW,3,2,1,7,08/04/2021
KC,CHW,3,2,9,1,08/05/2021
KC,STL,3,3,2,5,08/07/2021
KC,STL,3,3,6,5,08/08/2021
KC,NYY,3,5,6,8,08/10/2021
KC,NYY,3,5,2,5,08/11/2021
KC,STL,3,3,4,9,08/14/2021
KC,STL,3,4,2,7,08/15/2021
KC,HOU,3,3,7,6,08/17/2021
KC,HOU,3,3,3,1,08/18/2021
KC,HOU,3,3,3,2,08/19/2021
KC,CHC,3,3,6,2,08/20/2021
KC,CHC,3,3,4,2,08/21/2021
KC,CHC,3,3,9,1,08/22/2021
KC,HOU,3,2,7,1,08/24/2021
KC,HOU,4,2,5,6,08/25/2021
KC,SEA,6,3,6,4,08/27/2021
KC,SEA,3,3,8,7,08/28/2021
KC,SEA,4,3,3,4,08/29/2021
KC,CLE,3,5,2,7,09/01/2021
KC,CLE,3,5,3,5,09/02/2021
KC,CLE,3,4,2,4,09/03/2021
KC,CHW,3,2,7,2,09/04/2021
KC,CHW,3,2,6,0,09/05/2021
KC,BAL,3,2,3,2,09/06/2021
KC,BAL,3,2,3,7,09/07/2021
KC,BAL,3,2,8,9,09/08/2021
KC,BAL,3,2,6,0,09/09/2021
KC,MIN,3,4,2,9,09/11/2021
KC,MIN,3,4,5,3,09/12/2021
KC,OAK,3,3,10,7,09/15/2021
KC,OAK,3,3,2,7,09/16/2021
KC,SEA,3,4,2,6,09/18/2021
KC,SEA,3,3,1,7,09/19/2021
KC,CLE,3,5,7,2,09/20/2021
KC,CLE,4,5,1,4,09/21/2021
KC,DET,4,4,3,1,09/24/2021
KC,DET,5,4,1,5,09/25/2021
KC,DET,2,4,2,1,09/26/2021
KC,CLE,3,4,3,8,09/27/2021
KC,CLE,3,4,6,4,09/29/2021
KC,CLE,3,3,10,5,09/30/2021
KC,CLE,3,3,1,6,10/01/2021
KC,MIN,3,4,0,4,10/02/2021
KC,MIN,4,4,3,7,10/03/2021
MIL,ARI,4,3,6,1,08/24/2019
MIL,ARI,4,3,2,5,08/25/2019
MIL,STL,4,4,3,6,08/27/2019
MIL,STL,4,4,4,1,08/28/2019
MIL,CHC,2,3,1,7,08/30/2019
MIL,CHC,2,5,2,0,08/31/2019
MIL,CHC,2,3,4,0,09/01/2019
MIL,CHC,2,3,5,10,09/05/2019
MIL,CHC,2,3,3,2,09/07/2019
MIL,CHC,2,3,8,5,09/08/2019
MIL,MIA,3,2,8,3,09/09/2019
MIL,MIA,2,2,4,3,09/10/2019
MIL,MIA,3,2,7,5,09/11/2019
MIL,MIA,3,2,3,2,09/12/2019
MIL,STL,4,4,5,2,09/14/2019
MIL,STL,3,5,7,6,09/15/2019
MIL,SD,3,2,5,1,09/16/2019
MIL,SD,4,2,3,1,09/17/2019
MIL,SD,5,2,1,2,09/18/2019
MIL,SD,5,2,5,1,09/19/2019
MIL,CIN,4,4,4,2,09/24/2019
MIL,CIN,4,4,9,2,09/25/2019
MIL,CIN,4,4,5,3,09/26/2019
MIL,COL,3,3,7,11,09/28/2019
MIL,COL,3,3,3,4,09/29/2019
MIL,WSH,4,3,3,4,10/02/2019
MIL,CHC,4,3,0,3,07/24/2020
MIL,CHC,4,3,8,3,07/25/2020
MIL,CHC,5,3,1,9,07/26/2020
MIL,CHW,5,3,4,6,08/04/2020
MIL,CHW,5,3,2,3,08/05/2020
MIL,CHW,2,3,1,0,08/06/2020
MIL,CHW,2,2,8,3,08/07/2020
MIL,CIN,2,4,3,8,08/08/2020
MIL,CIN,2,4,9,3,08/09/2020
MIL,MIN,2,4,2,4,08/11/2020
MIL,MIN,2,4,6,4,08/12/2020
MIL,CHC,2,5,2,4,08/13/2020
MIL,CHC,2,3,6,5,08/15/2020
MIL,CHC,2,3,6,5,08/16/2020
MIL,MIN,2,4,3,4,08/19/2020
MIL,MIN,2,4,1,7,08/20/2020
MIL,CIN,5,4,4,2,08/25/2020
MIL,CIN,2,4,3,2,08/26/2020
MIL,CIN,2,4,1,6,08/27/2020
MIL,DET,2,4,1,12,09/01/2020
MIL,DET,2,3,8,5,09/02/2020
MIL,CLE,2,4,7,1,09/04/2020
MIL,CLE,2,4,3,4,09/05/2020
MIL,CLE,2,4,1,4,09/06/2020
MIL,DET,2,4,3,8,09/08/2020
MIL,DET,2,4,19,0,09/09/2020
MIL,CHC,4,1,2,4,09/12/2020
MIL,CHC,4,1,0,12,09/13/2020
MIL,STL,2,4,2,1,09/14/2020
MIL,STL,4,3,18,3,09/15/2020
MIL,STL,5,5,2,4,09/16/2020
MIL,STL,5,5,6,0,09/17/2020
MIL,CIN,5,4,3,6,09/21/2020
MIL,CIN,5,4,3,2,09/22/2020
MIL,CIN,5,4,1,6,09/23/2020
MIL,STL,5,3,2,4,09/25/2020
MIL,STL,5,3,1,9,09/26/2020
MIL,STL,5,5,2,5,09/27/2020
MIL,LAD,5,3,2,4,10/01/2020
MIL,LAD,4,3,0,3,10/02/2020
MIL,MIN,4,4,6,5,04/01/2021
MIL,MIN,4,4,0,2,04/03/2021
MIL,MIN,4,4,2,8,04/04/2021
MIL,CHC,4,0,3,5,04/05/2021
MIL,CHC,4,6,4,0,04/06/2021
MIL,CHC,4,6,4,2,04/07/2021
MIL,STL,4,4,1,3,04/08/2021
MIL,STL,4,5,9,5,04/10/2021
MIL,STL,2,5,9,3,04/11/2021
MIL,CHC,2,1,6,3,04/12/2021
MIL,CHC,2,3,2,3,04/13/2021
MIL,CHC,2,1,7,0,04/14/2021
MIL,SD,3,2,3,1,04/20/2021
MIL,SD,3,4,6,0,04/21/2021
MIL,CHC,3,2,2,15,04/23/2021
MIL,CHC,2,2,4,3,04/24/2021
MIL,CHC,3,2,6,0,04/25/2021
MIL,MIA,2,2,0,8,04/26/2021
MIL,MIA,2,2,5,4,04/27/2021
MIL,MIA,2,3,2,6,04/28/2021
MIL,LAD,2,4,2,1,04/29/2021
MIL,LAD,2,5,3,1,05/01/2021
MIL,LAD,2,5,4,16,05/02/2021
MIL,PHI,2,4,3,4,05/03/2021
MIL,PHI,5,4,5,6,05/04/2021
MIL,PHI,5,4,4,5,05/05/2021
MIL,PHI,5,4,0,2,05/06/2021
MIL,MIA,2,3,1,6,05/07/2021
MIL,MIA,2,3,6,2,05/08/2021
MIL,MIA,2,3,2,1,05/09/2021
MIL,STL,2,4,1,6,05/11/2021
MIL,STL,2,4,4,1,05/12/2021
MIL,STL,2,4,0,2,05/13/2021
MIL,ATL,4,4,3,6,05/15/2021
MIL,ATL,4,4,10,9,05/16/2021
MIL,CIN,2,4,4,9,05/21/2021
MIL,CIN,2,4,4,3,05/22/2021
MIL,CIN,2,4,9,4,05/23/2021
MIL,SD,2,3,5,3,05/24/2021
MIL,SD,2,3,1,7,05/25/2021
MIL,SD,2,3,1,2,05/26/2021
MIL,SD,2,3,6,5,05/27/2021
MIL,WSH,2,3,4,1,05/29/2021
MIL,WSH,2,5,3,0,05/30/2021
MIL,DET,2,4,3,2,05/31/2021
MIL,DET,2,4,7,10,06/01/2021
MIL,ARI,2,3,7,4,06/03/2021
MIL,ARI,2,3,5,1,06/05/2021
MIL,ARI,4,3,2,0,06/06/2021
MIL,CIN,4,4,5,1,06/08/2021
MIL,CIN,5,4,3,7,06/09/2021
MIL,CIN,5,4,7,2,06/10/2021
MIL,CIN,5,2,2,10,06/15/2021
MIL,CIN,3,2,1,2,06/16/2021
MIL,COL,2,3,3,7,06/18/2021
MIL,COL,2,3,5,6,06/19/2021
MIL,COL,2,3,6,5,06/20/2021
MIL,ARI,2,4,1,5,06/22/2021
MIL,ARI,2,2,5,0,06/23/2021
MIL,COL,2,3,5,4,06/25/2021
MIL,COL,2,3,10,4,06/26/2021
MIL,COL,2,3,5,0,06/27/2021
MIL,CHC,4,1,14,4,06/29/2021
MIL,CHC,4,1,15,7,06/30/2021
MIL,NYM,4,4,2,4,07/05/2021
MIL,NYM,4,4,5,0,07/07/2021
MIL,CIN,4,4,5,3,07/09/2021
MIL,CIN,3,4,3,4,07/10/2021
MIL,CIN,2,4,1,3,07/11/2021
MIL,CIN,2,4,11,6,07/16/2021
MIL,CIN,2,4,7,4,07/17/2021
MIL,CIN,2,4,8,0,07/18/2021
MIL,CHW,2,2,6,1,07/24/2021
MIL,CHW,3,2,1,3,07/25/2021
MIL,ATL,4,3,9,5,07/30/2021
MIL,ATL,4,3,1,8,07/31/2021
MIL,ATL,4,3,2,1,08/01/2021
MIL,SF,3,3,6,9,08/07/2021
MIL,SF,3,3,4,5,08/08/2021
MIL,CHC,4,3,4,2,08/10/2021
MIL,CHC,2,3,6,3,08/11/2021
MIL,CHC,2,3,10,0,08/12/2021
MIL,STL,4,4,2,0,08/17/2021
MIL,STL,4,4,6,4,08/18/2021
MIL,STL,4,3,4,8,08/19/2021
MIL,WSH,4,3,9,6,08/21/2021
MIL,WSH,4,5,7,3,08/22/2021
MIL,CIN,4,2,7,4,08/25/2021
MIL,CIN,4,4,1,5,08/26/2021
MIL,MIN,2,4,4,6,08/28/2021
MIL,MIN,2,4,6,2,08/29/2021
MIL,SF,2,3,3,1,08/31/2021
MIL,SF,2,3,6,2,09/01/2021
MIL,SF,2,3,1,5,09/02/2021
MIL,STL,2,3,4,0,09/04/2021
MIL,STL,5,4,6,5,09/05/2021
MIL,PHI,2,2,0,12,09/06/2021
MIL,PHI,2,2,10,0,09/07/2021
MIL,PHI,3,2,4,3,09/08/2021
MIL,CLE,3,4,10,3,09/10/2021
MIL,CLE,3,3,3,0,09/11/2021
MIL,CLE,3,3,11,1,09/12/2021
MIL,DET,4,3,0,1,09/14/2021
MIL,DET,5,4,1,4,09/15/2021
MIL,CHC,4,3,8,5,09/18/2021
MIL,CHC,4,2,4,6,09/19/2021
MIL,STL,4,3,2,5,09/20/2021
MIL,STL,4,3,1,2,09/21/2021
MIL,STL,3,2,2,10,09/22/2021
MIL,STL,2,2,5,8,09/23/2021
MIL,NYM,2,4,2,1,09/25/2021
MIL,NYM,2,4,8,4,09/26/2021
MIL,STL,2,4,2,6,09/28/2021
MIL,STL,2,4,4,0,09/29/2021
MIL,STL,2,4,3,4,09/30/2021
MIL,LAD,5,3,6,8,10/02/2021
MIL,LAD,2,3,3,8,10/03/2021
MIL,ATL,3,2,2,1,10/08/2021
MIL,ATL,2,2,0,3,10/09/2021
MIL,ATL,2,4,0,3,10/11/2021
MIL,ATL,2,4,4,5,10/12/2021
BAL,BOS,2,5,7,13,08/18/2019
BAL,TEX,2,1,1,3,09/05/2019
BAL,TEX,2,1,6,7,09/06/2019
BAL,TEX,2,1,4,9,09/07/2019
BAL,TEX,2,3,4,10,09/08/2019
BAL,LAD,2,3,3,7,09/10/2019
BAL,LAD,2,3,7,3,09/11/2019
BAL,LAD,3,3,2,4,09/12/2019
BAL,DET,3,4,6,2,09/13/2019
BAL,DET,3,4,4,8,09/14/2019
BAL,DET,3,4,8,2,09/15/2019
BAL,DET,2,4,2,5,09/16/2019
BAL,TOR,2,4,5,8,09/17/2019
BAL,TOR,2,5,10,11,09/18/2019
BAL,TOR,2,5,4,8,09/19/2019
BAL,SEA,2,4,5,3,09/20/2019
BAL,SEA,2,4,6,7,09/21/2019
BAL,SEA,2,2,2,1,09/22/2019
BAL,TOR,2,5,10,11,09/23/2019
BAL,TOR,3,5,11,4,09/24/2019
BAL,TOR,3,5,2,3,09/25/2019
BAL,BOS,3,5,4,1,09/27/2019
BAL,BOS,3,3,9,4,09/28/2019
BAL,BOS,3,3,4,5,09/29/2019
BAL,BOS,2,6,2,13,07/24/2020
BAL,BOS,2,5,7,2,07/25/2020
BAL,BOS,2,5,7,4,07/26/2020
BAL,NYY,2,5,3,9,07/29/2020
BAL,NYY,3,5,6,8,07/30/2020
BAL,MIA,2,2,0,1,08/05/2020
BAL,MIA,3,2,7,8,08/06/2020
BAL,WSH,2,3,11,0,08/07/2020
BAL,WSH,2,5,5,3,08/08/2020
BAL,WSH,2,3,6,2,08/09/2020
BAL,PHI,2,4,10,9,08/11/2020
BAL,PHI,2,4,5,4,08/12/2020
BAL,PHI,2,4,11,4,08/13/2020
BAL,WSH,3,3,3,15,08/14/2020
BAL,WSH,3,5,7,3,08/15/2020
BAL,WSH,3,5,5,6,08/16/2020
BAL,TOR,3,3,2,7,08/17/2020
BAL,TOR,2,2,7,8,08/18/2020
BAL,TOR,3,2,2,5,08/19/2020
BAL,BOS,3,5,1,7,08/20/2020
BAL,BOS,3,5,5,8,08/21/2020
BAL,BOS,2,5,5,4,08/22/2020
BAL,BOS,2,5,5,4,08/23/2020
BAL,TOR,2,5,4,5,08/28/2020
BAL,TOR,3,5,0,5,08/29/2020
BAL,TOR,2,5,5,6,08/30/2020
BAL,TOR,2,5,4,3,08/31/2020
BAL,NYM,3,4,9,5,09/01/2020
BAL,NYM,2,4,4,9,09/02/2020
BAL,NYY,2,3,5,6,09/04/2020
BAL,NYY,2,3,6,1,09/05/2020
BAL,NYY,2,3,5,1,09/06/2020
BAL,NYM,2,1,11,2,09/08/2020
BAL,NYM,3,1,6,7,09/09/2020
BAL,NYY,3,3,0,6,09/11/2020
BAL,NYY,2,5,1,2,09/12/2020
BAL,NYY,2,5,1,3,09/13/2020
BAL,ATL,3,3,14,1,09/14/2020
BAL,ATL,2,3,1,5,09/15/2020
BAL,ATL,2,3,5,1,09/16/2020
BAL,BOS,3,3,3,8,09/22/2020
BAL,BOS,3,4,1,9,09/23/2020
BAL,BOS,3,4,13,1,09/24/2020
BAL,TOR,3,4,5,10,09/25/2020
BAL,TOR,3,5,2,5,09/26/2020
BAL,TOR,3,4,7,5,09/27/2020
BAL,BOS,2,3,3,0,04/02/2021
BAL,BOS,2,5,4,2,04/03/2021
BAL,BOS,2,5,11,3,04/04/2021
BAL,NYY,2,5,0,7,04/05/2021
BAL,NYY,2,5,2,7,04/06/2021
BAL,NYY,2,5,4,3,04/07/2021
BAL,BOS,2,5,3,7,04/08/2021
BAL,BOS,3,3,4,6,04/10/2021
BAL,BOS,3,3,9,14,04/11/2021
BAL,SEA,2,4,3,4,04/13/2021
BAL,SEA,2,4,2,4,04/15/2021
BAL,TEX,3,5,6,1,04/17/2021
BAL,TEX,2,5,0,1,04/18/2021
BAL,MIA,2,2,7,5,04/20/2021
BAL,MIA,2,2,0,3,04/21/2021
BAL,OAK,3,3,1,3,04/23/2021
BAL,OAK,3,3,2,7,04/24/2021
BAL,OAK,3,4,8,1,04/25/2021
BAL,NYY,3,3,4,2,04/26/2021
BAL,NYY,3,3,1,5,04/27/2021
BAL,NYY,2,3,0,7,04/28/2021
BAL,NYY,3,4,4,3,04/29/2021
BAL,OAK,3,3,3,2,05/01/2021
BAL,OAK,3,3,5,7,05/02/2021
BAL,SEA,2,3,5,3,05/04/2021
BAL,SEA,2,3,6,0,05/05/2021
BAL,BOS,3,3,2,6,05/07/2021
BAL,BOS,3,3,6,11,05/08/2021
BAL,BOS,3,3,3,4,05/09/2021
BAL,BOS,2,5,4,1,05/10/2021
BAL,NYM,2,4,2,3,05/11/2021
BAL,NYM,2,4,1,7,05/12/2021
BAL,NYY,3,5,4,5,05/14/2021
BAL,NYY,3,5,2,8,05/15/2021
BAL,NYY,3,4,10,6,05/16/2021
BAL,WSH,3,3,2,4,05/21/2021
BAL,WSH,3,3,9,12,05/22/2021
BAL,WSH,3,3,5,6,05/23/2021
BAL,MIN,2,4,3,8,05/24/2021
BAL,MIN,2,4,4,7,05/25/2021
BAL,MIN,2,4,2,3,05/26/2021
BAL,CHW,2,2,1,5,05/28/2021
BAL,CHW,2,2,4,7,05/29/2021
BAL,CHW,2,2,1,3,05/30/2021
BAL,MIN,3,4,2,3,05/31/2021
BAL,MIN,3,4,7,4,06/01/2021
BAL,MIN,3,4,6,3,06/02/2021
BAL,CLE,3,1,3,1,06/04/2021
BAL,CLE,3,1,4,10,06/05/2021
BAL,CLE,3,1,18,5,06/06/2021
BAL,NYM,2,4,10,3,06/08/2021
BAL,NYM,3,4,1,14,06/09/2021
BAL,CLE,2,4,3,4,06/14/2021
BAL,CLE,2,4,2,7,06/15/2021
BAL,CLE,2,4,7,8,06/16/2021
BAL,CLE,2,4,3,10,06/17/2021
BAL,TOR,2,4,7,1,06/18/2021
BAL,TOR,3,4,7,10,06/19/2021
BAL,TOR,3,5,4,7,06/20/2021
BAL,HOU,3,3,2,10,06/21/2021
BAL,HOU,2,3,1,3,06/22/2021
BAL,HOU,3,3,0,13,06/23/2021
BAL,TOR,2,2,0,9,06/24/2021
BAL,TOR,2,4,6,5,06/25/2021
BAL,TOR,2,4,4,12,06/26/2021
BAL,TOR,3,2,2,5,06/27/2021
BAL,HOU,3,3,9,7,06/29/2021
BAL,HOU,2,3,13,3,06/30/2021
BAL,LAA,2,3,7,8,07/03/2021
BAL,LAA,2,5,1,4,07/04/2021
BAL,TOR,2,6,7,5,07/06/2021
BAL,TOR,2,5,2,10,07/07/2021
BAL,CHW,2,2,1,12,07/09/2021
BAL,CHW,2,2,3,8,07/10/2021
BAL,CHW,2,2,5,7,07/11/2021
BAL,WSH,3,3,6,1,07/23/2021
BAL,WSH,3,3,5,3,07/24/2021
BAL,WSH,2,3,5,4,07/25/2021
BAL,MIA,2,2,3,7,07/27/2021
BAL,MIA,2,2,8,7,07/28/2021
BAL,DET,2,3,2,6,07/29/2021
BAL,DET,2,3,4,3,07/30/2021
BAL,DET,2,3,5,2,07/31/2021
BAL,DET,2,4,2,6,08/01/2021
BAL,NYY,2,3,7,1,08/02/2021
BAL,NYY,2,3,1,13,08/03/2021
BAL,NYY,2,3,3,10,08/04/2021
BAL,DET,2,3,4,9,08/10/2021
BAL,DET,2,2,2,5,08/11/2021
BAL,DET,2,2,4,6,08/12/2021
BAL,BOS,2,5,1,8,08/13/2021
BAL,BOS,2,5,2,16,08/14/2021
BAL,BOS,2,5,2,6,08/15/2021
BAL,ATL,3,4,0,3,08/20/2021
BAL,ATL,3,4,4,5,08/21/2021
BAL,ATL,3,4,1,3,08/22/2021
BAL,LAA,3,2,8,14,08/24/2021
BAL,LAA,2,2,10,6,08/25/2021
BAL,LAA,3,2,13,1,08/26/2021
BAL,TOR,3,4,3,7,08/30/2021
BAL,TOR,3,4,4,2,08/31/2021
BAL,TOR,3,4,4,5,09/01/2021
BAL,NYY,2,5,3,4,09/03/2021
BAL,NYY,2,5,4,3,09/04/2021
BAL,NYY,2,7,8,7,09/05/2021
BAL,TOR,3,3,6,3,09/10/2021
BAL,TOR,2,5,10,11,09/11/2021
BAL,TOR,2,2,2,11,09/12/2021
BAL,NYY,2,5,2,7,09/14/2021
BAL,NYY,2,5,3,4,09/15/2021
BAL,NYY,2,5,3,2,09/16/2021
BAL,BOS,2,5,1,7,09/17/2021
BAL,BOS,2,5,3,9,09/18/2021
BAL,BOS,2,5,6,8,09/19/2021
BAL,PHI,2,4,2,0,09/20/2021
BAL,PHI,2,4,2,3,09/21/2021
BAL,PHI,3,4,3,4,09/22/2021
BAL,TEX,3,1,3,0,09/23/2021
BAL,TEX,3,2,5,8,09/24/2021
BAL,TEX,3,2,3,2,09/25/2021
BAL,TEX,3,1,4,7,09/26/2021
BAL,BOS,3,5,4,2,09/28/2021
BAL,BOS,3,5,0,6,09/29/2021
BAL,BOS,3,5,6,2,09/30/2021
BAL,TOR,3,4,4,6,10/01/2021
BAL,TOR,3,4,1,10,10/02/2021
BAL,TOR,3,4,4,12,10/03/2021
TEX,LAA,4,2,8,7,08/20/2019
TEX,LAA,4,2,3,2,08/21/2019
TEX,CHW,5,3,4,0,08/24/2019
TEX,CHW,4,2,0,2,08/25/2019
TEX,LAA,4,2,2,5,08/28/2019
TEX,LAA,6,2,3,0,08/29/2019
TEX,SEA,5,4,3,5,08/30/2019
TEX,SEA,5,4,6,3,08/31/2019
TEX,SEA,5,4,3,11,09/01/2019
TEX,NYY,2,5,7,0,09/02/2019
TEX,NYY,5,5,1,10,09/03/2019
TEX,NYY,1,5,1,4,09/04/2019
TEX,OAK,5,3,9,14,09/14/2019
TEX,OAK,5,3,6,8,09/15/2019
TEX,HOU,5,7,1,4,09/18/2019
TEX,HOU,4,7,2,3,09/19/2019
TEX,OAK,4,3,0,8,09/21/2019
TEX,OAK,4,4,8,3,09/22/2019
TEX,BOS,5,5,10,12,09/25/2019
TEX,BOS,4,5,7,5,09/26/2019
TEX,NYY,4,4,7,14,09/28/2019
TEX,NYY,4,4,6,1,09/29/2019
TEX,COL,4,3,1,0,07/25/2020
TEX,COL,5,3,2,5,07/26/2020
TEX,ARI,4,3,7,4,07/29/2020
TEX,SF,4,3,2,9,08/01/2020
TEX,SF,4,4,3,7,08/02/2020
TEX,OAK,4,3,1,5,08/05/2020
TEX,OAK,1,3,4,6,08/06/2020
TEX,LAA,4,2,2,0,08/08/2020
TEX,LAA,4,3,7,3,08/09/2020
TEX,SEA,6,4,2,10,08/11/2020
TEX,SEA,4,4,4,2,08/12/2020
TEX,SEA,6,4,7,4,08/13/2020
TEX,COL,4,3,3,2,08/15/2020
TEX,COL,4,3,6,10,08/16/2020
TEX,SD,5,2,4,14,08/18/2020
TEX,SD,5,2,3,6,08/20/2020
TEX,SD,5,2,7,8,08/21/2020
TEX,SEA,5,4,4,7,08/22/2020
TEX,SEA,5,3,1,10,08/23/2020
TEX,OAK,5,3,3,2,08/25/2020
TEX,OAK,5,3,3,10,08/26/2020
TEX,OAK,5,3,1,3,08/27/2020
TEX,LAD,6,3,6,2,08/29/2020
TEX,LAD,4,3,2,7,08/30/2020
TEX,HOU,4,2,6,5,09/02/2020
TEX,HOU,4,5,1,2,09/03/2020
TEX,SEA,4,4,3,6,09/05/2020
TEX,SEA,4,4,3,5,09/06/2020
TEX,SEA,1,4,4,8,09/07/2020
TEX,LAA,5,2,7,1,09/09/2020
TEX,LAA,5,2,7,3,09/10/2020
TEX,OAK,5,3,5,2,09/12/2020
TEX,OAK,5,3,6,3,09/13/2020
TEX,HOU,5,5,1,4,09/16/2020
TEX,HOU,5,5,1,2,09/17/2020
TEX,LAA,5,2,2,6,09/19/2020
TEX,LAA,5,2,7,2,09/20/2020
TEX,LAA,5,2,5,8,09/21/2020
TEX,ARI,5,3,3,7,09/23/2020
TEX,HOU,5,4,4,12,09/25/2020
TEX,HOU,5,4,5,4,09/26/2020
TEX,HOU,5,5,8,4,09/27/2020
TEX,TOR,5,4,2,6,04/05/2021
TEX,TOR,5,4,7,4,04/07/2021
TEX,SD,5,2,0,3,04/10/2021
TEX,SD,5,2,0,2,04/11/2021
TEX,LAA,6,2,6,4,04/20/2021
TEX,LAA,4,2,2,6,04/21/2021
TEX,CHW,4,2,7,9,04/24/2021
TEX,CHW,4,2,4,8,04/25/2021
TEX,LAA,5,2,4,9,04/27/2021
TEX,LAA,5,2,6,1,04/28/2021
TEX,LAA,5,2,3,4,04/29/2021
TEX,BOS,5,3,4,1,04/30/2021
TEX,BOS,5,3,8,6,05/01/2021
TEX,BOS,5,3,5,3,05/02/2021
TEX,MIN,5,4,5,6,05/03/2021
TEX,MIN,5,4,6,3,05/04/2021
TEX,MIN,5,4,3,1,05/05/2021
TEX,MIN,5,4,4,3,05/06/2021
TEX,SEA,4,3,4,5,05/08/2021
TEX,SEA,4,3,10,2,05/09/2021
TEX,SF,4,3,1,3,05/11/2021
TEX,HOU,4,2,3,4,05/14/2021
TEX,HOU,4,3,4,10,05/15/2021
TEX,HOU,4,2,2,6,05/16/2021
TEX,NYY,4,4,5,2,05/18/2021
TEX,NYY,5,4,4,7,05/19/2021
TEX,NYY,5,4,0,2,05/20/2021
TEX,HOU,5,3,7,5,05/22/2021
TEX,HOU,5,3,3,2,05/23/2021
TEX,LAA,5,2,8,9,05/26/2021
TEX,SEA,5,4,0,5,05/28/2021
TEX,SEA,5,4,2,3,05/29/2021
TEX,SEA,5,4,2,4,05/30/2021
TEX,COL,5,5,2,3,06/02/2021
TEX,COL,5,5,6,11,06/03/2021
TEX,SF,6,3,4,3,06/09/2021
TEX,LAD,6,5,1,12,06/12/2021
TEX,LAD,6,3,3,5,06/13/2021
TEX,HOU,5,5,3,6,06/16/2021
TEX,HOU,5,2,4,8,06/17/2021
TEX,MIN,5,4,2,3,06/19/2021
TEX,MIN,5,4,2,4,06/20/2021
TEX,OAK,5,3,8,3,06/22/2021
TEX,OAK,5,3,6,13,06/23/2021
TEX,OAK,5,3,1,5,06/24/2021
TEX,OAK,4,3,5,4,06/30/2021
TEX,OAK,4,3,1,3,07/01/2021
TEX,SEA,3,4,4,5,07/03/2021
TEX,SEA,3,4,1,4,07/04/2021
TEX,DET,5,3,3,7,07/06/2021
TEX,DET,5,3,10,5,07/07/2021
TEX,OAK,5,3,4,8,07/10/2021
TEX,OAK,5,3,1,4,07/11/2021
TEX,TOR,5,3,2,10,07/16/2021
TEX,TOR,5,3,0,5,07/18/2021
TEX,DET,5,4,0,14,07/19/2021
TEX,DET,5,3,1,4,07/20/2021
TEX,DET,2,4,2,4,07/21/2021
TEX,DET,2,4,5,7,07/22/2021
TEX,HOU,2,3,1,4,07/24/2021
TEX,HOU,1,3,1,3,07/25/2021
TEX,ARI,1,3,5,4,07/28/2021
TEX,ARI,1,3,2,3,07/29/2021
TEX,SEA,3,4,5,9,07/31/2021
TEX,SEA,5,3,4,3,08/01/2021
TEX,LAA,5,2,4,1,08/03/2021
TEX,LAA,5,2,3,11,08/04/2021
TEX,LAA,5,2,1,2,08/05/2021
TEX,OAK,5,3,3,12,08/07/2021
TEX,OAK,5,3,3,6,08/08/2021
TEX,SEA,5,3,5,4,08/11/2021
TEX,SEA,5,3,1,2,08/12/2021
TEX,OAK,5,3,3,8,08/14/2021
TEX,OAK,5,3,7,4,08/15/2021
TEX,SEA,5,3,1,3,08/18/2021
TEX,SEA,5,3,1,3,08/19/2021
TEX,BOS,5,5,0,6,08/20/2021
TEX,BOS,5,5,10,1,08/21/2021
TEX,BOS,5,5,4,8,08/23/2021
TEX,CLE,5,4,7,3,08/24/2021
TEX,CLE,5,4,2,7,08/25/2021
TEX,CLE,5,4,6,10,08/26/2021
TEX,HOU,5,2,4,5,08/28/2021
TEX,HOU,5,2,13,2,08/29/2021
TEX,COL,5,3,4,3,08/31/2021
TEX,COL,5,3,5,9,09/01/2021
TEX,LAA,5,2,2,3,09/04/2021
TEX,LAA,5,2,1,4,09/05/2021
TEX,LAA,5,2,4,0,09/07/2021
TEX,ARI,5,4,3,1,09/08/2021
TEX,OAK,5,3,8,6,09/11/2021
TEX,OAK,5,3,4,3,09/12/2021
TEX,HOU,5,2,1,15,09/14/2021
TEX,HOU,5,1,8,1,09/15/2021
TEX,HOU,5,3,2,7,09/16/2021
TEX,HOU,5,3,1,12,09/17/2021
TEX,CHW,5,2,2,1,09/18/2021
TEX,CHW,5,2,2,7,09/19/2021
TEX,NYY,5,1,3,4,09/20/2021
TEX,NYY,5,1,1,7,09/21/2021
TEX,NYY,1,1,3,7,09/22/2021
TEX,LAA,5,2,5,2,09/29/2021
TEX,LAA,5,2,2,7,09/30/2021
TEX,CLE,5,3,6,9,10/02/2021
TEX,CLE,5,3,0,6,10/03/2021
ATL,PHI,4,4,7,2,09/09/2019
ATL,PHI,4,4,5,6,09/10/2019
ATL,PHI,4,4,3,1,09/11/2019
ATL,PHI,4,4,5,9,09/12/2019
